date,pvalue,beta,cointegrated_at_5pct,n_obs
2017-04-27 00:00:00+00:00,0.13557397767351081,0.5386763051980977,False,730
2017-05-27 00:00:00+00:00,0.6464228608739856,0.6858903809969688,False,730
2017-06-26 00:00:00+00:00,0.4867772351408253,0.7993054837909648,False,730
2017-07-28 00:00:00+00:00,0.465912449793388,0.8681244027092377,False,730
2017-08-27 00:00:00+00:00,0.8685860966307388,0.9134738139938331,False,730
2017-09-26 00:00:00+00:00,0.8358269520500967,0.9332312803788728,False,730
2017-10-26 00:00:00+00:00,0.8161193303597278,0.9373405425183651,False,730
2017-11-25 00:00:00+00:00,0.8897141580452179,0.9517492600870726,False,730
2017-12-25 00:00:00+00:00,0.8362064461282184,0.9567276488671025,False,730
2018-01-24 00:00:00+00:00,0.8319102221960886,0.9514551737787108,False,730
2018-02-23 00:00:00+00:00,0.7177131400396182,0.941978322876857,False,730
2018-03-25 00:00:00+00:00,0.5667698502627071,0.9493089204477981,False,730
2018-04-24 00:00:00+00:00,0.17158897583773175,0.9396699857562818,False,730
2018-05-24 00:00:00+00:00,0.07457817846941779,0.9234714293966486,False,730
2018-06-23 00:00:00+00:00,0.036383969307313774,0.9217328400998455,True,730
2018-07-23 00:00:00+00:00,0.0038896737140249465,0.9315176973404172,True,730
2018-08-22 00:00:00+00:00,0.00040100581743260307,0.9255391153636784,True,730
2018-09-21 00:00:00+00:00,0.00011902210670383395,0.9093329752805016,True,730
2018-10-21 00:00:00+00:00,0.00026377010967494917,0.8940343000658886,True,730
2018-11-20 00:00:00+00:00,2.2983089721315338e-05,0.8758678742995417,True,730
2018-12-20 00:00:00+00:00,0.013460008757230076,0.830882791226129,True,730
2019-01-19 00:00:00+00:00,0.010805142932624887,0.7904602064310403,True,730
2019-02-18 00:00:00+00:00,0.017271558963668648,0.7732759433628094,True,730
2019-03-20 00:00:00+00:00,0.0174498576681768,0.7328077690636882,True,730
2019-04-19 00:00:00+00:00,0.031413152798540026,0.469375944234081,True,730
2019-05-19 00:00:00+00:00,0.044743932640624054,0.256653958610778,True,730
2019-06-18 00:00:00+00:00,0.006026474892910928,0.22317432420758226,True,730
2019-07-18 00:00:00+00:00,0.012581309731840943,0.204587616787866,True,730
2019-08-17 00:00:00+00:00,0.000879147112524767,0.20240493389245576,True,730
2019-09-16 00:00:00+00:00,0.0020426602065948276,0.17920874403484596,True,730
2019-10-16 00:00:00+00:00,0.0013038773043623619,0.17018843533364048,True,730
2019-11-15 00:00:00+00:00,0.005582280589523772,0.1829105849607037,True,730
2019-12-15 00:00:00+00:00,0.004434291578228352,0.19176983012795815,True,730
2020-01-14 00:00:00+00:00,4.7422328156937124e-05,0.18639447109835552,True,730
2020-02-13 00:00:00+00:00,7.402220239695964e-05,0.17022637289176362,True,730
2020-03-14 00:00:00+00:00,0.00012416276189862748,0.1557656780217719,True,730
2020-04-13 00:00:00+00:00,0.0013783893950859746,0.1547139584947656,True,730
2020-05-13 00:00:00+00:00,0.0007736965996751816,0.15532317603030094,True,730
2020-06-12 00:00:00+00:00,0.0013269475853408413,0.154470597554517,True,730
2020-07-12 00:00:00+00:00,0.006886381865262122,0.14976734885186097,True,730
2020-08-11 00:00:00+00:00,0.004978488314051793,0.1364945443250442,True,730
2020-09-10 00:00:00+00:00,0.002144479095252231,0.1361110439983329,True,730
2020-10-10 00:00:00+00:00,0.0007670533473994119,0.1360693384787543,True,730
2020-11-09 00:00:00+00:00,0.0011694851627192943,0.13108320127351722,True,730
2020-12-09 00:00:00+00:00,0.008504291362728579,0.1211228134531574,True,730
2021-01-08 00:00:00+00:00,0.016652737808361493,0.11853295671597315,True,730
2021-02-07 00:00:00+00:00,0.009896808382424311,0.12168581770878245,True,730
2021-03-09 00:00:00+00:00,0.021465358761497265,0.11084978085077064,True,730
2021-04-08 00:00:00+00:00,0.018330048355386038,0.0987640018801328,True,730
2021-05-08 00:00:00+00:00,0.009559604970034555,0.09727858125662435,True,730
2021-06-07 00:00:00+00:00,0.00845485012102077,0.09726033133943303,True,730
2021-07-07 00:00:00+00:00,0.008925824699307135,0.09297581187172087,True,730
2021-08-06 00:00:00+00:00,0.02020037494508918,0.10072540554046103,True,730
2021-09-05 00:00:00+00:00,0.03251257394666485,0.10549760154631076,True,730
2021-10-05 00:00:00+00:00,0.05537366979239696,0.12922842901347784,False,730
2021-11-04 00:00:00+00:00,0.0340974405456432,0.12382009317117841,True,730
2021-12-04 00:00:00+00:00,0.017064565163739137,0.08933604233609567,True,730
2022-01-03 00:00:00+00:00,0.023797966593869676,0.05842031705027922,True,730
2022-02-02 00:00:00+00:00,0.019876484580811767,0.06135445495618654,True,730
2022-03-04 00:00:00+00:00,0.021372523544557525,0.04090849883215334,True,730
2022-04-03 00:00:00+00:00,0.008095844978617355,0.03545512036847085,True,730
2022-05-03 00:00:00+00:00,0.01963777068797261,0.026881318920878312,True,730
2022-06-02 00:00:00+00:00,0.0006563031523336247,0.005565420631504948,True,730
2022-07-02 00:00:00+00:00,0.00034598973021909266,-0.0004964302423808784,True,730
2022-08-01 00:00:00+00:00,0.00041669859758612274,0.018441398237624123,True,730
2022-08-31 00:00:00+00:00,0.00039028863675178186,0.02116062649599813,True,730
2022-09-30 00:00:00+00:00,0.0001894589375467371,0.013051686546457875,True,730
2022-10-30 00:00:00+00:00,0.00023477262808440082,0.02116837634503108,True,730
2022-11-29 00:00:00+00:00,0.00016037871757513744,0.03257168696421036,True,730
2022-12-29 00:00:00+00:00,0.0010966377269852389,0.042368800680714046,True,730
2023-01-28 00:00:00+00:00,0.0008592409625096399,0.05749482741836436,True,730
2023-02-27 00:00:00+00:00,0.00030743127029875207,0.06432941123587466,True,730
2023-03-29 00:00:00+00:00,0.00037723828622302527,0.10047014792719267,True,730
2023-04-28 00:00:00+00:00,0.01566131771997383,0.11845861022823527,True,730
2023-05-28 00:00:00+00:00,0.0004195160263174559,0.12559032154825453,True,730
2023-06-27 00:00:00+00:00,0.011409459576359696,0.11359670219419438,True,730
2023-07-27 00:00:00+00:00,1.6094957354276673e-05,0.12029297086838625,True,730
2023-08-26 00:00:00+00:00,2.7080539664458986e-05,0.1471456420585546,True,730
2023-09-25 00:00:00+00:00,3.499034449555116e-08,0.17309514625476177,True,730
2023-10-25 00:00:00+00:00,2.4836221613917833e-08,0.15927560936810556,True,730
2023-11-24 00:00:00+00:00,4.099703504841273e-08,0.16232340940314957,True,730
2024-01-02 00:00:00+00:00,2.2505737208656325e-08,0.1612307043150885,True,730
2024-02-01 00:00:00+00:00,1.039565410131497e-07,0.14247571756358635,True,730
2024-03-02 00:00:00+00:00,5.612431497216535e-06,0.1199413769468773,True,730
2024-04-01 00:00:00+00:00,0.0011809101296007141,0.10423716726239919,True,730
2024-05-01 00:00:00+00:00,0.007513098961273234,0.0766859429528983,True,730
2024-06-02 00:00:00+00:00,0.005067752555434373,0.06437141843925781,True,730
2024-07-02 00:00:00+00:00,0.001959342073989766,0.06197511332914272,True,730
2024-08-01 00:00:00+00:00,0.0016451259202301658,0.0804179716208009,True,730
2024-08-31 00:00:00+00:00,0.14099304103883714,0.10713973394947326,False,730
2024-09-30 00:00:00+00:00,0.18508288481785268,0.10262563712362018,False,730
2024-10-30 00:00:00+00:00,0.13587118663694842,0.10118965120043329,False,730
2024-11-29 00:00:00+00:00,0.11189719418772232,0.0925965320112554,False,730
2024-12-29 00:00:00+00:00,0.0005576678338140972,0.08736754789785167,True,730
2025-01-28 00:00:00+00:00,0.00013848656864374483,0.07827676649068252,True,730
2025-02-27 00:00:00+00:00,0.000147965778994277,0.060008925542280316,True,730
2025-03-29 00:00:00+00:00,2.1167408630577315e-05,0.0570391274543808,True,730
2025-04-28 00:00:00+00:00,4.753505800255921e-05,0.0678988186195937,True,730
2025-05-28 00:00:00+00:00,7.031947848990859e-05,0.09632890128191417,True,730
2025-06-27 00:00:00+00:00,1.9548572043917677e-05,0.1155043467181837,True,730
2025-07-27 00:00:00+00:00,2.3302630204223945e-05,0.1253724007449669,True,730
2025-08-26 00:00:00+00:00,9.960745022599365e-06,0.13580214474807747,True,730
2025-09-25 00:00:00+00:00,2.7368483716566777e-05,0.1287641074584348,True,730
2025-10-25 00:00:00+00:00,3.957042451351948e-06,0.12684736561486215,True,730
2025-11-24 00:00:00+00:00,0.0832214407061509,0.11910730955263131,False,730
2025-12-24 00:00:00+00:00,0.06488379470996146,0.1340777058384857,False,730
2026-01-23 00:00:00+00:00,0.06903539688349399,0.13682916806079248,False,730
2026-02-22 00:00:00+00:00,0.09133419643050844,0.1264845140138112,False,730
2026-03-24 00:00:00+00:00,0.041357887292619785,0.12668432806112634,True,730
2026-04-23 00:00:00+00:00,0.029648145733417758,0.1358055621696688,True,730
2026-05-23 00:00:00+00:00,0.0015621024528804516,0.1478502854743901,True,730
